source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
blaze_face_short_range.tflite	conv2d_16/Kernel	F16	96,1,1,96	28148	fp16_ohwi_to_fp32_oihw	blocks.15.pointwise.weight	F32	96,96,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_16/Bias	F16	96	27944	fp16_to_fp32	blocks.15.pointwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	classificator_8/Kernel	F16	2,1,1,88	27580	fp16_ohwi_to_fp32_oihw	heads.classification_8.weight	F32	2,88,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	classificator_8/Bias	F16	2	27564	fp16_to_fp32	heads.classification_8.bias	F32	2	vision_detector_dense	weight
blaze_face_short_range.tflite	classificator_16/Kernel	F16	6,1,1,96	26400	fp16_ohwi_to_fp32_oihw	heads.classification_16.weight	F32	6,96,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	classificator_16/Bias	F16	6	26376	fp16_to_fp32	heads.classification_16.bias	F32	6	vision_detector_dense	weight
blaze_face_short_range.tflite	regressor_8/Kernel	F16	32,1,1,88	20732	fp16_ohwi_to_fp32_oihw	heads.regression_8.weight	F32	32,88,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	regressor_8/Bias	F16	32	20656	fp16_to_fp32	heads.regression_8.bias	F32	32	vision_detector_dense	weight
blaze_face_short_range.tflite	regressor_16/Kernel	F16	96,1,1,96	2212	fp16_ohwi_to_fp32_oihw	heads.regression_16.weight	F32	96,96,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	regressor_16/Bias	F16	96	2008	fp16_to_fp32	heads.regression_16.bias	F32	96	vision_detector_dense	weight
