source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_3/batchnorm/mul_1;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_conv_3/depthwise;model/segmentation_model_3/segmentation_head_2/segmentation_head_conv_4/Conv2D;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_3/batchnorm/mul	F32	1,3,3,32	16085052	f32_1hwc_to_c1hw	tensor.91	F32	32,1,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_4/batchnorm/mul_1;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_conv_4/depthwise;model/segmentation_model_3/segmentation_head_2/segmentation_head_conv_4/Conv2D;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_4/batchnorm/mul	F32	1,3,3,32	16083888	f32_1hwc_to_c1hw	tensor.92	F32	32,1,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/conv2d_transpose/BiasAdd/ReadVariableOp/resource	F32	32	16083748	identity_bytes	tensor.93	F32	32	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/segmentation_output/BiasAdd/ReadVariableOp/resource	F32	6	16083712	identity_bytes	tensor.94	F32	6	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/conv2d_transpose/conv2d_transpose	F32	32,2,2,32	16067316	f32_ohwi_to_iohw	tensor.95	F32	32,32,2,2	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_24/separable_conv2d/depthwise	F32	16	16067240	identity_bytes	tensor.96	F32	16	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_84/Conv2D	F32	16,3,3,3	16065500	f32_ohwi_to_oihw	tensor.97	F32	16,3,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_24/separable_conv2d/depthwise1	F32	1,1,1,16	16065424	f32_1hwc_to_c1hw	tensor.98	F32	16,1,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_24/separable_conv2d	F32	64,1,1,16	16061316	f32_ohwi_to_oihw	tensor.99	F32	64,16,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_18/conv2d/Conv2D	F32	96,1,1,16	16055160	f32_ohwi_to_oihw	tensor.100	F32	96,16,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_18/conv2d_1/Conv2D	F32	64,1,1,96	16030572	f32_ohwi_to_oihw	tensor.101	F32	64,96,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_19/conv2d/Conv2D	F32	384,1,1,64	15932256	f32_ohwi_to_oihw	tensor.102	F32	384,64,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d_5/Conv2D	F32	128	15931732	identity_bytes	tensor.103	F32	128	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_19/conv2d_1/Conv2D	F32	128,1,1,384	15735112	f32_ohwi_to_oihw	tensor.104	F32	128,384,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_20/conv2d/Conv2D	F32	768,1,1,128	15341884	f32_ohwi_to_oihw	tensor.105	F32	768,128,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_20/conv2d_1/Conv2D	F32	128,1,1,768	14948656	f32_ohwi_to_oihw	tensor.106	F32	128,768,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_25/separable_conv2d/depthwise	F32	1,1,1,128	14948132	f32_1hwc_to_c1hw	tensor.107	F32	128,1,1,1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_25/separable_conv2d	F32	64,1,1,128	14915352	f32_ohwi_to_oihw	tensor.108	F32	64,128,1,1	semantic_segmenter_xenoformer	weight
