source_name	storage_name	source_dtype	source_shape	storage_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
down_blocks.0.resnets.0.norm2.weight	999	F32	320	0	identity_bytes	down_blocks.0.resnets.0.norm2.weight	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.0.time_emb_proj.bias	998	F32	320	0	identity_bytes	down_blocks.0.resnets.0.time_emb_proj.bias	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.0.time_emb_proj.weight	997	F32	320,1280	0	identity_bytes	down_blocks.0.resnets.0.time_emb_proj.weight	F32	320,1280	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.conv1.bias	1006	F32	320	0	identity_bytes	down_blocks.0.resnets.1.conv1.bias	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.conv1.weight	1005	F32	320,320,3,3	0	identity_bytes	down_blocks.0.resnets.1.conv1.weight	F32	320,320,3,3	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.conv2.bias	1012	F32	320	0	identity_bytes	down_blocks.0.resnets.1.conv2.bias	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.conv2.weight	1011	F32	320,320,3,3	0	identity_bytes	down_blocks.0.resnets.1.conv2.weight	F32	320,320,3,3	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.norm1.bias	1004	F32	320	0	identity_bytes	down_blocks.0.resnets.1.norm1.bias	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.norm1.weight	1003	F32	320	0	identity_bytes	down_blocks.0.resnets.1.norm1.weight	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.norm2.bias	1010	F32	320	0	identity_bytes	down_blocks.0.resnets.1.norm2.bias	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.norm2.weight	1009	F32	320	0	identity_bytes	down_blocks.0.resnets.1.norm2.weight	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.time_emb_proj.bias	1008	F32	320	0	identity_bytes	down_blocks.0.resnets.1.time_emb_proj.bias	F32	320	temporal_conditional_unet_2d	weight
down_blocks.0.resnets.1.time_emb_proj.weight	1007	F32	320,1280	0	identity_bytes	down_blocks.0.resnets.1.time_emb_proj.weight	F32	320,1280	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.norm.bias	1072	F32	640	0	identity_bytes	down_blocks.1.attentions.0.norm.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.norm.weight	1071	F32	640	0	identity_bytes	down_blocks.1.attentions.0.norm.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.proj_in.bias	1074	F32	640	0	identity_bytes	down_blocks.1.attentions.0.proj_in.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.proj_in.weight	1073	F32	640,640,1,1	0	identity_bytes	down_blocks.1.attentions.0.proj_in.weight	F32	640,640,1,1	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.proj_out.bias	1096	F32	640	0	identity_bytes	down_blocks.1.attentions.0.proj_out.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.proj_out.weight	1095	F32	640,640,1,1	0	identity_bytes	down_blocks.1.attentions.0.proj_out.weight	F32	640,640,1,1	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k.weight	1078	F32	640,640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_k.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0.bias	1081	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0.weight	1080	F32	640,640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q.weight	1077	F32	640,640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v.weight	1079	F32	640,640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn1.to_v.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_k.weight	1085	F32	640,384	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_k.weight	F32	640,384	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_out.0.bias	1088	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_out.0.weight	1087	F32	640,640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_q.weight	1084	F32	640,640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight	1086	F32	640,384	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.attn2.to_v.weight	F32	640,384	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.ff.net.0.proj.bias	1090	F32	5120	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.ff.net.0.proj.bias	F32	5120	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.ff.net.0.proj.weight	1089	F32	5120,640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.ff.net.0.proj.weight	F32	5120,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.ff.net.2.bias	1092	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.ff.net.2.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.ff.net.2.weight	1091	F32	640,2560	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.ff.net.2.weight	F32	640,2560	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.norm1.bias	1076	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.norm1.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.norm1.weight	1075	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.norm1.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.norm2.bias	1083	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.norm2.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.norm2.weight	1082	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.norm2.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.norm3.bias	1094	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.norm3.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.0.transformer_blocks.0.norm3.weight	1093	F32	640	0	identity_bytes	down_blocks.1.attentions.0.transformer_blocks.0.norm3.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.norm.bias	1098	F32	640	0	identity_bytes	down_blocks.1.attentions.1.norm.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.norm.weight	1097	F32	640	0	identity_bytes	down_blocks.1.attentions.1.norm.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.proj_in.bias	1100	F32	640	0	identity_bytes	down_blocks.1.attentions.1.proj_in.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.proj_in.weight	1099	F32	640,640,1,1	0	identity_bytes	down_blocks.1.attentions.1.proj_in.weight	F32	640,640,1,1	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.proj_out.bias	1122	F32	640	0	identity_bytes	down_blocks.1.attentions.1.proj_out.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.proj_out.weight	1121	F32	640,640,1,1	0	identity_bytes	down_blocks.1.attentions.1.proj_out.weight	F32	640,640,1,1	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_k.weight	1104	F32	640,640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_k.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_out.0.bias	1107	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_out.0.weight	1106	F32	640,640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_q.weight	1103	F32	640,640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_v.weight	1105	F32	640,640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn1.to_v.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_k.weight	1111	F32	640,384	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_k.weight	F32	640,384	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.0.bias	1114	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.0.weight	1113	F32	640,640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_q.weight	1110	F32	640,640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight	1112	F32	640,384	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.attn2.to_v.weight	F32	640,384	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.ff.net.0.proj.bias	1116	F32	5120	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.ff.net.0.proj.bias	F32	5120	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.ff.net.0.proj.weight	1115	F32	5120,640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.ff.net.0.proj.weight	F32	5120,640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.ff.net.2.bias	1118	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.ff.net.2.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.ff.net.2.weight	1117	F32	640,2560	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.ff.net.2.weight	F32	640,2560	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.norm1.bias	1102	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.norm1.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.norm1.weight	1101	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.norm1.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.norm2.bias	1109	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.norm2.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.norm2.weight	1108	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.norm2.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.norm3.bias	1120	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.norm3.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.attentions.1.transformer_blocks.0.norm3.weight	1119	F32	640	0	identity_bytes	down_blocks.1.attentions.1.transformer_blocks.0.norm3.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.downsamplers.0.conv.bias	1202	F32	640	0	identity_bytes	down_blocks.1.downsamplers.0.conv.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.downsamplers.0.conv.weight	1201	F32	640,640,3,3	0	identity_bytes	down_blocks.1.downsamplers.0.conv.weight	F32	640,640,3,3	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.norm.bias	1146	F32	640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.norm.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.norm.weight	1145	F32	640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.norm.weight	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.proj_in.bias	1148	F32	640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.proj_in.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.proj_in.weight	1147	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.proj_in.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.proj_out.bias	1172	F32	640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.proj_out.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.proj_out.weight	1171	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.proj_out.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	1154	F32	1,24,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.pos_encoder.pe	F32	1,24,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	1150	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_k.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	1153	F32	640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	1152	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	1149	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	1151	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.0.to_v.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	1160	F32	1,24,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.pos_encoder.pe	F32	1,24,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	1156	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_k.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	1159	F32	640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.bias	F32	640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	1158	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_out.0.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	1155	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_q.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	1157	F32	640,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.attention_blocks.1.to_v.weight	F32	640,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	1166	F32	5120	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.bias	F32	5120	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	1165	F32	5120,640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.0.proj.weight	F32	5120,640	temporal_conditional_unet_2d	weight
down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.2.bias	1168	F32	640	0	identity_bytes	down_blocks.1.motion_modules.0.temporal_transformer.transformer_blocks.0.ff.net.2.bias	F32	640	temporal_conditional_unet_2d	weight
