source_file	source_name	source_dtype	source_shape	transformation	destination_name	destination_dtype	destination_shape	component	role
vae	decoder.up_blocks.2.resnets.1.conv1.conv.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.conv1.conv.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.1.conv1.conv.weight	BF16	256,256,3,3,3	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.conv1.conv.weight	BF16	256,256,3,3,3	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.1.conv2.conv.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.conv2.conv.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.1.conv2.conv.weight	BF16	256,256,3,3,3	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.conv2.conv.weight	BF16	256,256,3,3,3	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.1.norm1.norm_layer.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.norm1.norm_layer.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.1.norm1.norm_layer.weight	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.norm1.norm_layer.weight	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.1.norm2.norm_layer.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.norm2.norm_layer.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.1.norm2.norm_layer.weight	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.1.norm2.norm_layer.weight	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.conv1.conv.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.conv1.conv.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.conv1.conv.weight	BF16	256,256,3,3,3	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.conv1.conv.weight	BF16	256,256,3,3,3	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.conv2.conv.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.conv2.conv.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.conv2.conv.weight	BF16	256,256,3,3,3	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.conv2.conv.weight	BF16	256,256,3,3,3	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.norm1.norm_layer.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.norm1.norm_layer.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.norm1.norm_layer.weight	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.norm1.norm_layer.weight	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.norm2.norm_layer.bias	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.norm2.norm_layer.bias	BF16	256	vae.decoder	weight
vae	decoder.up_blocks.2.resnets.2.norm2.norm_layer.weight	BF16	256	identity_bytes	component.vae.decoder.up_blocks.2.resnets.2.norm2.norm_layer.weight	BF16	256	vae.decoder	weight
transformer-3	norm_out.linear.bias	BF16	6144	identity_bytes	denoiser.norm_out.linear.bias	BF16	6144	denoiser	weight
transformer-3	norm_out.linear.weight	BF16	6144,3072	identity_bytes	denoiser.norm_out.linear.weight	BF16	6144,3072	denoiser	weight
transformer-1	patch_embed.proj.bias	BF16	3072	identity_bytes	denoiser.patch_embed.proj.bias	BF16	3072	denoiser	weight
transformer-1	patch_embed.proj.weight	BF16	3072,12,2,2	identity_bytes	denoiser.patch_embed.proj.weight	BF16	3072,12,2,2	denoiser	weight
transformer-1	pos_frequencies	BF16	3,24,64	identity_bytes	denoiser.pos_frequencies	BF16	3,24,64	denoiser	weight
transformer-3	proj_out.bias	BF16	48	identity_bytes	denoiser.proj_out.bias	BF16	48	denoiser	weight
transformer-3	proj_out.weight	BF16	48,3072	identity_bytes	denoiser.proj_out.weight	BF16	48,3072	denoiser	weight
transformer-1	time_embed.caption_proj.bias	BF16	1536	identity_bytes	denoiser.time_embed.caption_proj.bias	BF16	1536	denoiser	weight
transformer-1	time_embed.caption_proj.weight	BF16	1536,4096	identity_bytes	denoiser.time_embed.caption_proj.weight	BF16	1536,4096	denoiser	weight
transformer-1	time_embed.pooler.to_kv.bias	BF16	8192	identity_bytes	denoiser.time_embed.pooler.to_kv.bias	BF16	8192	denoiser	weight
transformer-1	time_embed.pooler.to_kv.weight	BF16	8192,4096	identity_bytes	denoiser.time_embed.pooler.to_kv.weight	BF16	8192,4096	denoiser	weight
transformer-1	time_embed.pooler.to_out.bias	BF16	3072	identity_bytes	denoiser.time_embed.pooler.to_out.bias	BF16	3072	denoiser	weight
transformer-1	time_embed.pooler.to_out.weight	BF16	3072,4096	identity_bytes	denoiser.time_embed.pooler.to_out.weight	BF16	3072,4096	denoiser	weight
transformer-1	time_embed.pooler.to_q.bias	BF16	4096	identity_bytes	denoiser.time_embed.pooler.to_q.bias	BF16	4096	denoiser	weight
transformer-1	time_embed.pooler.to_q.weight	BF16	4096,4096	identity_bytes	denoiser.time_embed.pooler.to_q.weight	BF16	4096,4096	denoiser	weight
transformer-1	time_embed.timestep_embedder.linear_1.bias	BF16	3072	identity_bytes	denoiser.time_embed.timestep_embedder.linear_1.bias	BF16	3072	denoiser	weight
transformer-1	time_embed.timestep_embedder.linear_1.weight	BF16	3072,256	identity_bytes	denoiser.time_embed.timestep_embedder.linear_1.weight	BF16	3072,256	denoiser	weight
transformer-1	time_embed.timestep_embedder.linear_2.bias	BF16	3072	identity_bytes	denoiser.time_embed.timestep_embedder.linear_2.bias	BF16	3072	denoiser	weight
transformer-1	time_embed.timestep_embedder.linear_2.weight	BF16	3072,3072	identity_bytes	denoiser.time_embed.timestep_embedder.linear_2.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.0.attn1.add_k_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.0.attn1.add_k_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.0.attn1.add_q_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.0.attn1.add_q_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.0.attn1.add_v_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.0.attn1.add_v_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.0.attn1.norm_added_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.0.attn1.norm_added_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.0.attn1.norm_added_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.0.attn1.norm_added_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.0.attn1.norm_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.0.attn1.norm_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.0.attn1.norm_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.0.attn1.norm_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.0.attn1.to_add_out.bias	BF16	1536	identity_bytes	denoiser.transformer_blocks.0.attn1.to_add_out.bias	BF16	1536	denoiser	weight
transformer-1	transformer_blocks.0.attn1.to_add_out.weight	BF16	1536,3072	identity_bytes	denoiser.transformer_blocks.0.attn1.to_add_out.weight	BF16	1536,3072	denoiser	weight
transformer-1	transformer_blocks.0.attn1.to_k.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.0.attn1.to_k.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.0.attn1.to_out.0.bias	BF16	3072	identity_bytes	denoiser.transformer_blocks.0.attn1.to_out.0.bias	BF16	3072	denoiser	weight
transformer-1	transformer_blocks.0.attn1.to_out.0.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.0.attn1.to_out.0.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.0.attn1.to_q.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.0.attn1.to_q.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.0.attn1.to_v.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.0.attn1.to_v.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.0.ff.net.0.proj.weight	BF16	16384,3072	identity_bytes	denoiser.transformer_blocks.0.ff.net.0.proj.weight	BF16	16384,3072	denoiser	weight
transformer-1	transformer_blocks.0.ff.net.2.weight	BF16	3072,8192	identity_bytes	denoiser.transformer_blocks.0.ff.net.2.weight	BF16	3072,8192	denoiser	weight
transformer-1	transformer_blocks.0.ff_context.net.0.proj.weight	BF16	8192,1536	identity_bytes	denoiser.transformer_blocks.0.ff_context.net.0.proj.weight	BF16	8192,1536	denoiser	weight
transformer-1	transformer_blocks.0.ff_context.net.2.weight	BF16	1536,4096	identity_bytes	denoiser.transformer_blocks.0.ff_context.net.2.weight	BF16	1536,4096	denoiser	weight
transformer-1	transformer_blocks.0.norm1.linear.bias	BF16	12288	identity_bytes	denoiser.transformer_blocks.0.norm1.linear.bias	BF16	12288	denoiser	weight
transformer-1	transformer_blocks.0.norm1.linear.weight	BF16	12288,3072	identity_bytes	denoiser.transformer_blocks.0.norm1.linear.weight	BF16	12288,3072	denoiser	weight
transformer-1	transformer_blocks.0.norm1_context.linear.bias	BF16	6144	identity_bytes	denoiser.transformer_blocks.0.norm1_context.linear.bias	BF16	6144	denoiser	weight
transformer-1	transformer_blocks.0.norm1_context.linear.weight	BF16	6144,3072	identity_bytes	denoiser.transformer_blocks.0.norm1_context.linear.weight	BF16	6144,3072	denoiser	weight
transformer-1	transformer_blocks.1.attn1.add_k_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.1.attn1.add_k_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.1.attn1.add_q_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.1.attn1.add_q_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.1.attn1.add_v_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.1.attn1.add_v_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.1.attn1.norm_added_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.1.attn1.norm_added_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.1.attn1.norm_added_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.1.attn1.norm_added_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.1.attn1.norm_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.1.attn1.norm_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.1.attn1.norm_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.1.attn1.norm_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.1.attn1.to_add_out.bias	BF16	1536	identity_bytes	denoiser.transformer_blocks.1.attn1.to_add_out.bias	BF16	1536	denoiser	weight
transformer-1	transformer_blocks.1.attn1.to_add_out.weight	BF16	1536,3072	identity_bytes	denoiser.transformer_blocks.1.attn1.to_add_out.weight	BF16	1536,3072	denoiser	weight
transformer-1	transformer_blocks.1.attn1.to_k.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.1.attn1.to_k.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.1.attn1.to_out.0.bias	BF16	3072	identity_bytes	denoiser.transformer_blocks.1.attn1.to_out.0.bias	BF16	3072	denoiser	weight
transformer-1	transformer_blocks.1.attn1.to_out.0.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.1.attn1.to_out.0.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.1.attn1.to_q.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.1.attn1.to_q.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.1.attn1.to_v.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.1.attn1.to_v.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.1.ff.net.0.proj.weight	BF16	16384,3072	identity_bytes	denoiser.transformer_blocks.1.ff.net.0.proj.weight	BF16	16384,3072	denoiser	weight
transformer-1	transformer_blocks.1.ff.net.2.weight	BF16	3072,8192	identity_bytes	denoiser.transformer_blocks.1.ff.net.2.weight	BF16	3072,8192	denoiser	weight
transformer-1	transformer_blocks.1.ff_context.net.0.proj.weight	BF16	8192,1536	identity_bytes	denoiser.transformer_blocks.1.ff_context.net.0.proj.weight	BF16	8192,1536	denoiser	weight
transformer-1	transformer_blocks.1.ff_context.net.2.weight	BF16	1536,4096	identity_bytes	denoiser.transformer_blocks.1.ff_context.net.2.weight	BF16	1536,4096	denoiser	weight
transformer-1	transformer_blocks.1.norm1.linear.bias	BF16	12288	identity_bytes	denoiser.transformer_blocks.1.norm1.linear.bias	BF16	12288	denoiser	weight
transformer-1	transformer_blocks.1.norm1.linear.weight	BF16	12288,3072	identity_bytes	denoiser.transformer_blocks.1.norm1.linear.weight	BF16	12288,3072	denoiser	weight
transformer-1	transformer_blocks.1.norm1_context.linear.bias	BF16	6144	identity_bytes	denoiser.transformer_blocks.1.norm1_context.linear.bias	BF16	6144	denoiser	weight
transformer-1	transformer_blocks.1.norm1_context.linear.weight	BF16	6144,3072	identity_bytes	denoiser.transformer_blocks.1.norm1_context.linear.weight	BF16	6144,3072	denoiser	weight
transformer-1	transformer_blocks.10.attn1.add_k_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.10.attn1.add_k_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.10.attn1.add_q_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.10.attn1.add_q_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.10.attn1.add_v_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.10.attn1.add_v_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.10.attn1.norm_added_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.10.attn1.norm_added_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.10.attn1.norm_added_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.10.attn1.norm_added_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.10.attn1.norm_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.10.attn1.norm_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.10.attn1.norm_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.10.attn1.norm_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.10.attn1.to_add_out.bias	BF16	1536	identity_bytes	denoiser.transformer_blocks.10.attn1.to_add_out.bias	BF16	1536	denoiser	weight
transformer-1	transformer_blocks.10.attn1.to_add_out.weight	BF16	1536,3072	identity_bytes	denoiser.transformer_blocks.10.attn1.to_add_out.weight	BF16	1536,3072	denoiser	weight
transformer-1	transformer_blocks.10.attn1.to_k.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.10.attn1.to_k.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.10.attn1.to_out.0.bias	BF16	3072	identity_bytes	denoiser.transformer_blocks.10.attn1.to_out.0.bias	BF16	3072	denoiser	weight
transformer-1	transformer_blocks.10.attn1.to_out.0.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.10.attn1.to_out.0.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.10.attn1.to_q.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.10.attn1.to_q.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.10.attn1.to_v.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.10.attn1.to_v.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.10.ff.net.0.proj.weight	BF16	16384,3072	identity_bytes	denoiser.transformer_blocks.10.ff.net.0.proj.weight	BF16	16384,3072	denoiser	weight
transformer-1	transformer_blocks.10.ff.net.2.weight	BF16	3072,8192	identity_bytes	denoiser.transformer_blocks.10.ff.net.2.weight	BF16	3072,8192	denoiser	weight
transformer-1	transformer_blocks.10.ff_context.net.0.proj.weight	BF16	8192,1536	identity_bytes	denoiser.transformer_blocks.10.ff_context.net.0.proj.weight	BF16	8192,1536	denoiser	weight
transformer-1	transformer_blocks.10.ff_context.net.2.weight	BF16	1536,4096	identity_bytes	denoiser.transformer_blocks.10.ff_context.net.2.weight	BF16	1536,4096	denoiser	weight
transformer-1	transformer_blocks.10.norm1.linear.bias	BF16	12288	identity_bytes	denoiser.transformer_blocks.10.norm1.linear.bias	BF16	12288	denoiser	weight
transformer-1	transformer_blocks.10.norm1.linear.weight	BF16	12288,3072	identity_bytes	denoiser.transformer_blocks.10.norm1.linear.weight	BF16	12288,3072	denoiser	weight
transformer-1	transformer_blocks.10.norm1_context.linear.bias	BF16	6144	identity_bytes	denoiser.transformer_blocks.10.norm1_context.linear.bias	BF16	6144	denoiser	weight
transformer-1	transformer_blocks.10.norm1_context.linear.weight	BF16	6144,3072	identity_bytes	denoiser.transformer_blocks.10.norm1_context.linear.weight	BF16	6144,3072	denoiser	weight
transformer-1	transformer_blocks.11.attn1.add_k_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.11.attn1.add_k_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.11.attn1.add_q_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.11.attn1.add_q_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.11.attn1.add_v_proj.weight	BF16	3072,1536	identity_bytes	denoiser.transformer_blocks.11.attn1.add_v_proj.weight	BF16	3072,1536	denoiser	weight
transformer-1	transformer_blocks.11.attn1.norm_added_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.11.attn1.norm_added_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.11.attn1.norm_added_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.11.attn1.norm_added_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.11.attn1.norm_k.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.11.attn1.norm_k.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.11.attn1.norm_q.weight	BF16	128	identity_bytes	denoiser.transformer_blocks.11.attn1.norm_q.weight	BF16	128	denoiser	weight
transformer-1	transformer_blocks.11.attn1.to_add_out.bias	BF16	1536	identity_bytes	denoiser.transformer_blocks.11.attn1.to_add_out.bias	BF16	1536	denoiser	weight
transformer-1	transformer_blocks.11.attn1.to_add_out.weight	BF16	1536,3072	identity_bytes	denoiser.transformer_blocks.11.attn1.to_add_out.weight	BF16	1536,3072	denoiser	weight
transformer-1	transformer_blocks.11.attn1.to_k.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.11.attn1.to_k.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.11.attn1.to_out.0.bias	BF16	3072	identity_bytes	denoiser.transformer_blocks.11.attn1.to_out.0.bias	BF16	3072	denoiser	weight
transformer-1	transformer_blocks.11.attn1.to_out.0.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.11.attn1.to_out.0.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.11.attn1.to_q.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.11.attn1.to_q.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.11.attn1.to_v.weight	BF16	3072,3072	identity_bytes	denoiser.transformer_blocks.11.attn1.to_v.weight	BF16	3072,3072	denoiser	weight
transformer-1	transformer_blocks.11.ff.net.0.proj.weight	BF16	16384,3072	identity_bytes	denoiser.transformer_blocks.11.ff.net.0.proj.weight	BF16	16384,3072	denoiser	weight
transformer-1	transformer_blocks.11.ff.net.2.weight	BF16	3072,8192	identity_bytes	denoiser.transformer_blocks.11.ff.net.2.weight	BF16	3072,8192	denoiser	weight
transformer-1	transformer_blocks.11.ff_context.net.0.proj.weight	BF16	8192,1536	identity_bytes	denoiser.transformer_blocks.11.ff_context.net.0.proj.weight	BF16	8192,1536	denoiser	weight
transformer-1	transformer_blocks.11.ff_context.net.2.weight	BF16	1536,4096	identity_bytes	denoiser.transformer_blocks.11.ff_context.net.2.weight	BF16	1536,4096	denoiser	weight
transformer-1	transformer_blocks.11.norm1.linear.bias	BF16	12288	identity_bytes	denoiser.transformer_blocks.11.norm1.linear.bias	BF16	12288	denoiser	weight
transformer-1	transformer_blocks.11.norm1.linear.weight	BF16	12288,3072	identity_bytes	denoiser.transformer_blocks.11.norm1.linear.weight	BF16	12288,3072	denoiser	weight
transformer-1	transformer_blocks.11.norm1_context.linear.bias	BF16	6144	identity_bytes	denoiser.transformer_blocks.11.norm1_context.linear.bias	BF16	6144	denoiser	weight
transformer-1	transformer_blocks.11.norm1_context.linear.weight	BF16	6144,3072	identity_bytes	denoiser.transformer_blocks.11.norm1_context.linear.weight	BF16	6144,3072	denoiser	weight
