source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
vae	encoder.downsamples.1.residual.6.bias	F32	96	380827148	identity_bytes	component.vae.encoder.downsamples.1.residual.6.bias	F32	96	vae.decoder	weight
vae	encoder.downsamples.1.residual.6.weight	F32	96,96,3,3,3	1096000	identity_bytes	component.vae.encoder.downsamples.1.residual.6.weight	F32	96,96,3,3,3	vae.decoder	weight
vae	encoder.downsamples.10.residual.0.gamma	F32	384,1,1,1	380838284	identity_bytes	component.vae.encoder.downsamples.10.residual.0.gamma	F32	384,1,1,1	vae.decoder	weight
vae	encoder.downsamples.10.residual.2.bias	F32	384	49216	identity_bytes	component.vae.encoder.downsamples.10.residual.2.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.10.residual.2.weight	F32	384,384,3,3,3	427982732	identity_bytes	component.vae.encoder.downsamples.10.residual.2.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	encoder.downsamples.10.residual.3.gamma	F32	384,1,1,1	50752	identity_bytes	component.vae.encoder.downsamples.10.residual.3.gamma	F32	384,1,1,1	vae.decoder	weight
vae	encoder.downsamples.10.residual.6.bias	F32	384	126854592	identity_bytes	component.vae.encoder.downsamples.10.residual.6.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.10.residual.6.weight	F32	384,384,3,3,3	31287616	identity_bytes	component.vae.encoder.downsamples.10.residual.6.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	encoder.downsamples.2.resample.1.bias	F32	96	126840000	identity_bytes	component.vae.encoder.downsamples.2.resample.1.bias	F32	96	vae.decoder	weight
vae	encoder.downsamples.2.resample.1.weight	F32	96,96,3,3	381165452	identity_bytes	component.vae.encoder.downsamples.2.resample.1.weight	F32	96,96,3,3	vae.decoder	weight
vae	encoder.downsamples.3.residual.0.gamma	F32	96,1,1,1	126840384	identity_bytes	component.vae.encoder.downsamples.3.residual.0.gamma	F32	96,1,1,1	vae.decoder	weight
vae	encoder.downsamples.3.residual.2.bias	F32	192	253725568	identity_bytes	component.vae.encoder.downsamples.3.residual.2.bias	F32	192	vae.decoder	weight
vae	encoder.downsamples.3.residual.2.weight	F32	192,96,3,3,3	135388608	identity_bytes	component.vae.encoder.downsamples.3.residual.2.weight	F32	192,96,3,3,3	vae.decoder	weight
vae	encoder.downsamples.3.residual.3.gamma	F32	192,1,1,1	253726336	identity_bytes	component.vae.encoder.downsamples.3.residual.3.gamma	F32	192,1,1,1	vae.decoder	weight
vae	encoder.downsamples.3.residual.6.bias	F32	192	40000	identity_bytes	component.vae.encoder.downsamples.3.residual.6.bias	F32	192	vae.decoder	weight
vae	encoder.downsamples.3.residual.6.weight	F32	192,192,3,3,3	257406336	identity_bytes	component.vae.encoder.downsamples.3.residual.6.weight	F32	192,192,3,3,3	vae.decoder	weight
vae	encoder.downsamples.3.shortcut.bias	F32	192	40768	identity_bytes	component.vae.encoder.downsamples.3.shortcut.bias	F32	192	vae.decoder	weight
vae	encoder.downsamples.3.shortcut.weight	F32	192,96,1,1,1	137536	identity_bytes	component.vae.encoder.downsamples.3.shortcut.weight	F32	192,96,1,1,1	vae.decoder	weight
vae	encoder.downsamples.4.residual.0.gamma	F32	192,1,1,1	41536	identity_bytes	component.vae.encoder.downsamples.4.residual.0.gamma	F32	192,1,1,1	vae.decoder	weight
vae	encoder.downsamples.4.residual.2.bias	F32	192	380829068	identity_bytes	component.vae.encoder.downsamples.4.residual.2.bias	F32	192	vae.decoder	weight
vae	encoder.downsamples.4.residual.2.weight	F32	192,192,3,3,3	7399744	identity_bytes	component.vae.encoder.downsamples.4.residual.2.weight	F32	192,192,3,3,3	vae.decoder	weight
vae	encoder.downsamples.4.residual.3.gamma	F32	192,1,1,1	380829836	identity_bytes	component.vae.encoder.downsamples.4.residual.3.gamma	F32	192,1,1,1	vae.decoder	weight
vae	encoder.downsamples.4.residual.6.bias	F32	192	126842304	identity_bytes	component.vae.encoder.downsamples.4.residual.6.bias	F32	192	vae.decoder	weight
vae	encoder.downsamples.4.residual.6.weight	F32	192,192,3,3,3	392150924	identity_bytes	component.vae.encoder.downsamples.4.residual.6.weight	F32	192,192,3,3,3	vae.decoder	weight
vae	encoder.downsamples.5.resample.1.bias	F32	192	126843072	identity_bytes	component.vae.encoder.downsamples.5.resample.1.bias	F32	192	vae.decoder	weight
vae	encoder.downsamples.5.resample.1.weight	F32	192,192,3,3	130964928	identity_bytes	component.vae.encoder.downsamples.5.resample.1.weight	F32	192,192,3,3	vae.decoder	weight
vae	encoder.downsamples.5.time_conv.bias	F32	192	126843840	identity_bytes	component.vae.encoder.downsamples.5.time_conv.bias	F32	192	vae.decoder	weight
vae	encoder.downsamples.5.time_conv.weight	F32	192,192,3,1,1	126873024	identity_bytes	component.vae.encoder.downsamples.5.time_conv.weight	F32	192,192,3,1,1	vae.decoder	weight
vae	encoder.downsamples.6.residual.0.gamma	F32	192,1,1,1	126844608	identity_bytes	component.vae.encoder.downsamples.6.residual.0.gamma	F32	192,1,1,1	vae.decoder	weight
vae	encoder.downsamples.6.residual.2.bias	F32	384	253731200	identity_bytes	component.vae.encoder.downsamples.6.residual.2.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.6.residual.2.weight	F32	384,192,3,3,3	150207936	identity_bytes	component.vae.encoder.downsamples.6.residual.2.weight	F32	384,192,3,3,3	vae.decoder	weight
vae	encoder.downsamples.6.residual.3.gamma	F32	384,1,1,1	253732736	identity_bytes	component.vae.encoder.downsamples.6.residual.3.gamma	F32	384,1,1,1	vae.decoder	weight
vae	encoder.downsamples.6.residual.6.bias	F32	384	44608	identity_bytes	component.vae.encoder.downsamples.6.residual.6.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.6.residual.6.weight	F32	384,384,3,3,3	269350272	identity_bytes	component.vae.encoder.downsamples.6.residual.6.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	encoder.downsamples.6.shortcut.bias	F32	384	380833676	identity_bytes	component.vae.encoder.downsamples.6.shortcut.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.6.shortcut.weight	F32	384,192,1,1,1	211264	identity_bytes	component.vae.encoder.downsamples.6.shortcut.weight	F32	384,192,1,1,1	vae.decoder	weight
vae	encoder.downsamples.7.residual.0.gamma	F32	384,1,1,1	380835212	identity_bytes	component.vae.encoder.downsamples.7.residual.0.gamma	F32	384,1,1,1	vae.decoder	weight
vae	encoder.downsamples.7.residual.2.bias	F32	384	46144	identity_bytes	component.vae.encoder.downsamples.7.residual.2.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.7.residual.2.weight	F32	384,384,3,3,3	412057484	identity_bytes	component.vae.encoder.downsamples.7.residual.2.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	encoder.downsamples.7.residual.3.gamma	F32	384,1,1,1	47680	identity_bytes	component.vae.encoder.downsamples.7.residual.3.gamma	F32	384,1,1,1	vae.decoder	weight
vae	encoder.downsamples.7.residual.6.bias	F32	384	126848448	identity_bytes	component.vae.encoder.downsamples.7.residual.6.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.7.residual.6.weight	F32	384,384,3,3,3	15362368	identity_bytes	component.vae.encoder.downsamples.7.residual.6.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	encoder.downsamples.8.resample.1.bias	F32	384	126849984	identity_bytes	component.vae.encoder.downsamples.8.resample.1.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.8.resample.1.weight	F32	384,384,3,3	144899520	identity_bytes	component.vae.encoder.downsamples.8.resample.1.weight	F32	384,384,3,3	vae.decoder	weight
vae	encoder.downsamples.8.time_conv.bias	F32	384	126851520	identity_bytes	component.vae.encoder.downsamples.8.time_conv.bias	F32	384	vae.decoder	weight
vae	encoder.downsamples.8.time_conv.weight	F32	384,384,3,1,1	133619136	identity_bytes	component.vae.encoder.downsamples.8.time_conv.weight	F32	384,384,3,1,1	vae.decoder	weight
vae	encoder.downsamples.9.residual.0.gamma	F32	384,1,1,1	126853056	identity_bytes	component.vae.encoder.downsamples.9.residual.0.gamma	F32	384,1,1,1	vae.decoder	weight
vae	encoder.downsamples.9.residual.2.bias	F32	384	253734272	identity_bytes	component.vae.encoder.downsamples.9.residual.2.bias	F32	384	vae.decoder	weight
