source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.running_mean	F32	512	225081088	identity_bytes	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.running_var	F32	512	225083264	identity_bytes	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv1.conv.weight	F32	512,512,3,3	225085568	identity_bytes	backbone.stage4.2.blocks.2.conv1.conv.weight	F32	512,512,3,3	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv1.bn.weight	F32	512	234522880	identity_bytes	backbone.stage4.2.blocks.2.conv1.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv1.bn.bias	F32	512	234525440	identity_bytes	backbone.stage4.2.blocks.2.conv1.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv1.bn.running_mean	F32	512	234527616	identity_bytes	backbone.stage4.2.blocks.2.conv1.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv1.bn.running_var	F32	512	234529792	identity_bytes	backbone.stage4.2.blocks.2.conv1.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.depthwise_conv.conv.weight	F32	512,1,5,5	234532096	identity_bytes	backbone.stage4.2.blocks.2.conv2.depthwise_conv.conv.weight	F32	512,1,5,5	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.weight	F32	512	234583424	identity_bytes	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.bias	F32	512	234585600	identity_bytes	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.running_mean	F32	512	234587776	identity_bytes	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.running_var	F32	512	234589952	identity_bytes	backbone.stage4.2.blocks.2.conv2.depthwise_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.pointwise_conv.conv.weight	F32	512,512,1,1	234592640	identity_bytes	backbone.stage4.2.blocks.2.conv2.pointwise_conv.conv.weight	F32	512,512,1,1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.weight	F32	512	235641344	identity_bytes	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.bias	F32	512	235643520	identity_bytes	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.running_mean	F32	512	235645696	identity_bytes	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.running_var	F32	512	235647872	identity_bytes	backbone.stage4.2.blocks.2.conv2.pointwise_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.attention.fc.weight	F32	1024,1024,1,1	235650176	identity_bytes	backbone.stage4.2.attention.fc.weight	F32	1024,1024,1,1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.attention.fc.bias	F32	1024	239844608	identity_bytes	backbone.stage4.2.attention.fc.bias	F32	1024	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.final_layer.weight	F32	133,1024,7,7	239848832	identity_bytes	head.final_layer.weight	F32	133,1024,7,7	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.final_layer.bias	F32	133	266542592	identity_bytes	head.final_layer.bias	F32	133	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.mlp.0.g	F32	1	266543616	identity_bytes	head.mlp.0.g	F32	1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.mlp.1.weight	F32	256,108	266543744	identity_bytes	head.mlp.1.weight	F32	256,108	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.gau.gamma	F32	2,128	266654464	identity_bytes	head.gau.gamma	F32	2,128	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.gau.beta	F32	2,128	266655616	identity_bytes	head.gau.beta	F32	2,128	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.gau.o.weight	F32	256,512	266656768	identity_bytes	head.gau.o.weight	F32	256,512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.gau.uv.weight	F32	1152,256	267181184	identity_bytes	head.gau.uv.weight	F32	1152,256	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.gau.ln.g	F32	1	268360960	identity_bytes	head.gau.ln.g	F32	1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.gau.res_scale.scale	F32	256	268361088	identity_bytes	head.gau.res_scale.scale	F32	256	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.cls_x.weight	F32	576,256	268362240	identity_bytes	head.cls_x.weight	F32	576,256	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	head.cls_y.weight	F32	768,256	268952192	identity_bytes	head.cls_y.weight	F32	768,256	pose_estimator_2d	weight
